engagement_id,campaign_id,hcp_id,rep_id,territory_id,engagement_date,channel,engagement_type,opened,clicked,attended,response_score
ENG001626,CAMP0057,HCP0453,REP033,T009,2025-10-16,Webinar,Opened Content,True,False,False,40
ENG001627,CAMP0057,HCP0177,REP021,T009,2025-09-06,Field Event,Opened Content,True,False,False,81
ENG001628,CAMP0057,HCP0285,REP021,T009,2025-11-04,Webinar,Downloaded,True,False,False,87
ENG001629,CAMP0057,HCP0441,REP033,T009,2025-09-08,Email,Attended,False,False,True,93
ENG001630,CAMP0057,HCP0285,REP009,T009,2025-11-06,Digital Ad,Attended,True,False,False,40
ENG001631,CAMP0057,HCP0285,REP009,T009,2025-10-14,Field Event,Attended,True,True,True,66
ENG001632,CAMP0057,HCP0153,REP033,T009,2025-08-04,Field Event,Clicked Link,True,False,False,57
ENG001633,CAMP0057,HCP0441,REP021,T009,2025-09-28,Email,Attended,False,False,False,50
ENG001634,CAMP0057,HCP0249,REP033,T009,2025-08-06,Field Event,Downloaded,True,False,False,12
ENG001635,CAMP0057,HCP0441,REP009,T009,2025-09-11,Field Event,Registered,True,False,False,17
ENG001636,CAMP0057,HCP0441,REP021,T009,2025-10-19,Email,Opened Content,True,True,False,12
ENG001637,CAMP0057,HCP0249,REP021,T009,2025-08-28,Webinar,Downloaded,False,False,False,89
ENG001638,CAMP0057,HCP0153,REP033,T009,2025-09-05,Field Event,Registered,True,False,False,87
ENG001639,CAMP0057,HCP0489,REP021,T009,2025-09-22,Field Event,Attended,True,False,False,7
ENG001640,CAMP0057,HCP0117,REP009,T009,2025-08-19,Field Event,Attended,False,False,False,91
ENG001641,CAMP0057,HCP0453,REP033,T009,2025-10-03,Email,Clicked Link,True,True,False,47
ENG001642,CAMP0057,HCP0153,REP033,T009,2025-07-31,Digital Ad,Clicked Link,True,True,True,90
ENG001643,CAMP0057,HCP0489,REP033,T009,2025-10-08,Email,Clicked Link,False,False,False,99
ENG001644,CAMP0057,HCP0153,REP009,T009,2025-09-30,Field Event,Attended,True,False,True,72
ENG001645,CAMP0057,HCP0153,REP033,T009,2025-08-24,Email,Downloaded,True,True,False,51
ENG001646,CAMP0058,HCP0058,REP034,T010,2025-07-22,Digital Ad,Clicked Link,False,False,False,7
ENG001647,CAMP0058,HCP0214,REP034,T010,2025-07-29,Webinar,Attended,False,False,True,21
ENG001648,CAMP0058,HCP0214,REP022,T010,2025-08-04,Field Event,Downloaded,True,False,False,6
ENG001649,CAMP0058,HCP0334,REP022,T010,2025-07-25,Webinar,Clicked Link,True,False,False,59
ENG001650,CAMP0058,HCP0370,REP010,T010,2025-07-08,Digital Ad,Clicked Link,True,False,False,92
ENG001651,CAMP0058,HCP0346,REP034,T010,2025-07-07,Digital Ad,Clicked Link,True,False,False,42
ENG001652,CAMP0058,HCP0310,REP034,T010,2025-07-19,Field Event,Attended,True,True,False,76
ENG001653,CAMP0058,HCP0094,REP022,T010,2025-08-02,Field Event,Clicked Link,False,False,False,78
ENG001654,CAMP0058,HCP0406,REP034,T010,2025-07-11,Webinar,Downloaded,True,True,False,70
ENG001655,CAMP0058,HCP0142,REP022,T010,2025-08-02,Digital Ad,Attended,True,False,False,46
ENG001656,CAMP0058,HCP0346,REP022,T010,2025-07-12,Digital Ad,Attended,True,True,False,45
ENG001657,CAMP0058,HCP0190,REP034,T010,2025-07-19,Field Event,Opened Content,False,False,False,9
ENG001658,CAMP0058,HCP0346,REP022,T010,2025-07-30,Email,Opened Content,False,False,False,57
ENG001659,CAMP0058,HCP0442,REP034,T010,2025-08-03,Digital Ad,Attended,False,False,False,15
ENG001660,CAMP0058,HCP0094,REP022,T010,2025-07-05,Digital Ad,Attended,True,False,True,74
ENG001661,CAMP0058,HCP0346,REP034,T010,2025-08-05,Digital Ad,Registered,True,False,True,62
ENG001662,CAMP0058,HCP0334,REP034,T010,2025-07-03,Webinar,Attended,False,False,False,13
ENG001663,CAMP0058,HCP0358,REP010,T010,2025-07-19,Webinar,Registered,False,False,False,44
ENG001664,CAMP0058,HCP0406,REP022,T010,2025-07-29,Webinar,Clicked Link,False,False,False,22
ENG001665,CAMP0058,HCP0214,REP010,T010,2025-07-19,Digital Ad,Attended,True,False,False,93
ENG001666,CAMP0059,HCP0227,REP011,T011,2026-03-24,Field Event,Downloaded,True,True,True,36
ENG001667,CAMP0059,HCP0227,REP023,T011,2026-05-01,Email,Downloaded,True,True,False,43
ENG001668,CAMP0059,HCP0227,REP023,T011,2026-04-02,Email,Clicked Link,True,True,False,68
ENG001669,CAMP0059,HCP0287,REP035,T011,2026-04-10,Email,Opened Content,True,True,False,63
ENG001670,CAMP0059,HCP0275,REP035,T011,2026-04-10,Email,Downloaded,True,False,False,92
ENG001671,CAMP0059,HCP0275,REP023,T011,2026-04-08,Email,Downloaded,False,False,False,97
ENG001672,CAMP0059,HCP0287,REP011,T011,2026-04-20,Digital Ad,Registered,False,False,False,71
ENG001673,CAMP0059,HCP0227,REP035,T011,2026-05-04,Webinar,Opened Content,True,False,False,50
ENG001674,CAMP0059,HCP0383,REP011,T011,2026-04-22,Email,Opened Content,False,False,False,65
ENG001675,CAMP0059,HCP0311,REP035,T011,2026-04-05,Email,Attended,True,False,False,35
ENG001676,CAMP0059,HCP0311,REP035,T011,2026-04-03,Email,Registered,False,False,False,61
ENG001677,CAMP0059,HCP0311,REP011,T011,2026-05-13,Webinar,Opened Content,True,False,False,47
ENG001678,CAMP0059,HCP0383,REP035,T011,2026-03-26,Email,Opened Content,False,False,False,42
ENG001679,CAMP0059,HCP0311,REP023,T011,2026-05-01,Webinar,Registered,False,False,False,11
ENG001680,CAMP0059,HCP0287,REP011,T011,2026-04-08,Digital Ad,Registered,False,False,False,91
ENG001681,CAMP0059,HCP0311,REP023,T011,2026-03-23,Webinar,Downloaded,True,True,False,15
ENG001682,CAMP0059,HCP0227,REP023,T011,2026-05-03,Field Event,Downloaded,True,True,False,82
ENG001683,CAMP0059,HCP0227,REP035,T011,2026-04-20,Digital Ad,Registered,True,True,False,31
ENG001684,CAMP0059,HCP0155,REP023,T011,2026-05-02,Field Event,Attended,True,False,True,9
ENG001685,CAMP0059,HCP0383,REP011,T011,2026-05-12,Field Event,Opened Content,True,False,True,60
ENG001686,CAMP0059,HCP0227,REP023,T011,2026-04-21,Webinar,Registered,True,True,False,82
ENG001687,CAMP0059,HCP0311,REP011,T011,2026-05-10,Digital Ad,Downloaded,True,False,False,17
ENG001688,CAMP0060,HCP0132,REP036,T012,2025-07-14,Digital Ad,Registered,True,True,True,18
ENG001689,CAMP0060,HCP0132,REP024,T012,2025-08-28,Digital Ad,Opened Content,True,False,False,47
ENG001690,CAMP0060,HCP0192,REP024,T012,2025-08-11,Email,Attended,True,True,False,76
ENG001691,CAMP0060,HCP0444,REP024,T012,2025-06-02,Email,Registered,True,True,False,95
ENG001692,CAMP0060,HCP0444,REP012,T012,2025-06-17,Email,Registered,True,False,False,31
ENG001693,CAMP0060,HCP0192,REP012,T012,2025-07-31,Field Event,Clicked Link,True,False,False,37
ENG001694,CAMP0060,HCP0096,REP036,T012,2025-09-07,Field Event,Opened Content,False,False,False,10
ENG001695,CAMP0060,HCP0228,REP012,T012,2025-07-04,Email,Opened Content,False,False,False,36
ENG001696,CAMP0060,HCP0120,REP036,T012,2025-09-14,Digital Ad,Opened Content,True,True,False,75
ENG001697,CAMP0060,HCP0252,REP036,T012,2025-09-02,Email,Downloaded,True,False,False,74
ENG001698,CAMP0060,HCP0228,REP036,T012,2025-07-07,Email,Downloaded,True,True,False,46
ENG001699,CAMP0060,HCP0444,REP024,T012,2025-08-11,Field Event,Clicked Link,True,False,False,62
ENG001700,CAMP0060,HCP0240,REP012,T012,2025-06-20,Webinar,Opened Content,True,True,False,82
ENG001701,CAMP0060,HCP0444,REP024,T012,2025-06-29,Webinar,Downloaded,True,False,True,58
ENG001702,CAMP0060,HCP0132,REP036,T012,2025-09-16,Field Event,Clicked Link,False,False,False,69
ENG001703,CAMP0060,HCP0132,REP024,T012,2025-07-29,Webinar,Opened Content,True,False,False,49
ENG001704,CAMP0060,HCP0132,REP036,T012,2025-06-05,Field Event,Attended,False,False,True,65
ENG001705,CAMP0060,HCP0444,REP036,T012,2025-09-01,Webinar,Attended,True,True,False,72
ENG001706,CAMP0060,HCP0192,REP024,T012,2025-08-07,Field Event,Attended,True,False,False,99
ENG001707,CAMP0060,HCP0132,REP024,T012,2025-09-03,Field Event,Attended,True,True,True,21
ENG001708,CAMP0060,HCP0300,REP036,T012,2025-09-12,Field Event,Registered,False,False,False,16
ENG001709,CAMP0060,HCP0120,REP024,T012,2025-06-06,Digital Ad,Attended,True,True,True,85
ENG001710,CAMP0060,HCP0444,REP036,T012,2025-08-08,Email,Opened Content,True,False,True,36
