call_id,call_date,hcp_id,rep_id,territory_id,product_id,call_type,call_status,call_duration_minutes,discussion_topic,sample_dropped,next_call_planned_date,engagement_score
CALL008307,2025-08-24,HCP0046,REP022,T010,PROD010,Ad hoc,Completed,24,Dose optimization,True,2025-09-08,36
CALL008308,2025-08-20,HCP0454,REP022,T010,PROD015,Planned,Completed,20,New clinical evidence,True,2025-09-17,61
CALL008309,2025-08-04,HCP0454,REP022,T010,PROD023,Follow-up,Completed,26,Conference invite,True,2025-08-28,79
CALL008310,2025-08-15,HCP0358,REP022,T010,PROD010,Ad hoc,Completed,21,Patient affordability,True,2025-09-11,98
CALL008311,2025-08-25,HCP0022,REP022,T010,PROD019,Ad hoc,Completed,32,Conference invite,True,2025-09-26,2
CALL008312,2025-08-24,HCP0298,REP022,T010,PROD021,Planned,Completed,7,Patient affordability,False,2025-09-16,72
CALL008313,2025-08-16,HCP0167,REP023,T011,PROD011,Follow-up,Completed,37,Conference invite,False,2025-09-05,57
CALL008314,2025-08-10,HCP0239,REP023,T011,PROD012,Planned,Completed,20,Sample follow-up,True,2025-09-13,70
CALL008315,2025-08-08,HCP0143,REP023,T011,PROD022,Ad hoc,Completed,26,Brand reminder,False,2025-09-05,59
CALL008316,2025-08-18,HCP0167,REP023,T011,PROD003,Ad hoc,Completed,11,Dose optimization,False,2025-09-03,37
CALL008317,2025-08-23,HCP0167,REP023,T011,PROD019,Planned,Completed,5,Dose optimization,True,2025-09-12,1
CALL008318,2025-08-21,HCP0251,REP023,T011,PROD018,Ad hoc,Completed,6,Dose optimization,False,2025-09-11,33
CALL008319,2025-08-09,HCP0011,REP023,T011,PROD019,Follow-up,Completed,34,New clinical evidence,False,2025-08-26,62
CALL008320,2025-08-18,HCP0191,REP023,T011,PROD007,Planned,Completed,8,Sample follow-up,True,2025-09-04,6
CALL008321,2025-08-04,HCP0479,REP023,T011,PROD001,Follow-up,Completed,38,Sample follow-up,True,2025-08-25,88
CALL008322,2025-08-12,HCP0299,REP023,T011,PROD019,Follow-up,Rescheduled,37,Sample follow-up,False,2025-09-24,80
CALL008323,2025-08-17,HCP0155,REP023,T011,PROD024,Planned,Rescheduled,29,Patient affordability,False,2025-08-31,81
CALL008324,2025-08-04,HCP0323,REP023,T011,PROD024,Ad hoc,Completed,7,Brand reminder,True,2025-08-27,100
CALL008325,2025-08-28,HCP0119,REP023,T011,PROD018,Follow-up,Completed,15,Brand reminder,True,2025-10-04,28
CALL008326,2025-08-11,HCP0359,REP023,T011,PROD017,Planned,Completed,34,Conference invite,True,2025-09-15,79
CALL008327,2025-08-11,HCP0107,REP023,T011,PROD020,Planned,Completed,39,Conference invite,False,2025-09-03,6
CALL008328,2025-08-13,HCP0323,REP023,T011,PROD024,Ad hoc,Completed,36,Dose optimization,False,2025-09-25,70
CALL008329,2025-08-04,HCP0395,REP023,T011,PROD015,Planned,Completed,37,Conference invite,False,2025-08-31,78
CALL008330,2025-08-01,HCP0383,REP023,T011,PROD002,Ad hoc,Rescheduled,32,Brand reminder,True,2025-09-05,55
CALL008331,2025-08-18,HCP0395,REP023,T011,PROD023,Ad hoc,Cancelled,33,Patient affordability,True,2025-09-26,60
CALL008332,2025-08-14,HCP0491,REP023,T011,PROD004,Follow-up,Completed,36,Patient affordability,True,2025-08-28,28
CALL008333,2025-08-26,HCP0407,REP023,T011,PROD005,Ad hoc,Completed,8,Patient affordability,True,2025-09-09,12
CALL008334,2025-08-03,HCP0275,REP023,T011,PROD009,Planned,Completed,5,Patient affordability,True,2025-09-09,86
CALL008335,2025-08-23,HCP0155,REP023,T011,PROD016,Follow-up,Completed,40,Patient affordability,True,2025-09-27,43
CALL008336,2025-08-09,HCP0311,REP023,T011,PROD001,Planned,Rescheduled,33,Sample follow-up,False,2025-09-05,58
CALL008337,2025-08-04,HCP0299,REP023,T011,PROD003,Follow-up,Completed,17,Brand reminder,False,2025-09-17,87
CALL008338,2025-08-04,HCP0443,REP023,T011,PROD023,Ad hoc,Cancelled,43,Patient affordability,True,2025-09-10,20
CALL008339,2025-08-24,HCP0203,REP023,T011,PROD022,Follow-up,Completed,17,Conference invite,False,2025-09-10,34
CALL008340,2025-08-19,HCP0143,REP023,T011,PROD014,Planned,Rescheduled,21,Conference invite,True,2025-09-06,79
CALL008341,2025-08-26,HCP0191,REP023,T011,PROD023,Follow-up,Completed,41,Sample follow-up,True,2025-09-27,31
CALL008342,2025-08-27,HCP0143,REP023,T011,PROD014,Ad hoc,Cancelled,36,Conference invite,False,2025-09-24,40
CALL008343,2025-08-19,HCP0143,REP023,T011,PROD014,Planned,Completed,15,Brand reminder,False,2025-09-23,19
CALL008344,2025-08-08,HCP0455,REP023,T011,PROD024,Follow-up,Rescheduled,45,Sample follow-up,True,2025-08-28,7
CALL008345,2025-08-18,HCP0335,REP023,T011,PROD002,Ad hoc,Completed,13,New clinical evidence,True,2025-09-03,91
CALL008346,2025-08-20,HCP0180,REP024,T012,PROD016,Planned,Completed,16,Conference invite,False,2025-10-02,3
CALL008347,2025-08-26,HCP0240,REP024,T012,PROD010,Ad hoc,Rescheduled,37,Brand reminder,True,2025-09-26,97
CALL008348,2025-08-06,HCP0168,REP024,T012,PROD001,Follow-up,Rescheduled,25,Sample follow-up,False,2025-09-09,57
CALL008349,2025-08-20,HCP0168,REP024,T012,PROD009,Planned,Completed,45,Dose optimization,True,2025-09-25,46
CALL008350,2025-08-22,HCP0036,REP024,T012,PROD005,Ad hoc,Completed,42,Sample follow-up,True,2025-09-22,98
CALL008351,2025-08-07,HCP0192,REP024,T012,PROD017,Ad hoc,Completed,43,Patient affordability,False,2025-08-28,60
CALL008352,2025-08-16,HCP0132,REP024,T012,PROD001,Ad hoc,Completed,36,Sample follow-up,True,2025-09-29,25
CALL008353,2025-08-29,HCP0300,REP024,T012,PROD002,Planned,Completed,27,Conference invite,True,2025-10-12,62
CALL008354,2025-08-10,HCP0156,REP024,T012,PROD010,Planned,Completed,12,Sample follow-up,False,2025-09-10,70
CALL008355,2025-08-19,HCP0384,REP024,T012,PROD018,Ad hoc,Rescheduled,14,Sample follow-up,True,2025-09-20,38
CALL008356,2025-08-01,HCP0048,REP024,T012,PROD023,Planned,Completed,26,Patient affordability,False,2025-08-24,42
CALL008357,2025-08-04,HCP0360,REP024,T012,PROD003,Planned,Cancelled,16,Brand reminder,True,2025-09-01,58
CALL008358,2025-08-10,HCP0192,REP024,T012,PROD017,Ad hoc,Completed,45,Brand reminder,True,2025-09-09,100
CALL008359,2025-08-14,HCP0012,REP024,T012,PROD003,Follow-up,Completed,34,Sample follow-up,False,2025-08-31,91
CALL008360,2025-08-20,HCP0324,REP024,T012,PROD003,Planned,Rescheduled,17,Dose optimization,True,2025-09-27,46
CALL008361,2025-08-03,HCP0396,REP024,T012,PROD017,Follow-up,Completed,9,Conference invite,False,2025-09-11,42
CALL008362,2025-08-29,HCP0204,REP024,T012,PROD024,Follow-up,Completed,18,Brand reminder,True,2025-09-13,51
CALL008363,2025-08-06,HCP0060,REP024,T012,PROD010,Planned,Completed,10,Sample follow-up,True,2025-09-17,62
CALL008364,2025-08-23,HCP0468,REP024,T012,PROD019,Ad hoc,Completed,6,Patient affordability,False,2025-09-08,2
CALL008365,2025-08-05,HCP0312,REP024,T012,PROD008,Planned,Completed,9,Dose optimization,False,2025-09-09,79
CALL008366,2025-08-22,HCP0060,REP024,T012,PROD010,Follow-up,Completed,42,New clinical evidence,True,2025-09-17,73
CALL008367,2025-08-29,HCP0180,REP024,T012,PROD016,Ad hoc,Completed,22,Dose optimization,True,2025-10-11,93
CALL008368,2025-08-14,HCP0492,REP024,T012,PROD008,Follow-up,Completed,27,Dose optimization,False,2025-09-17,17
CALL008369,2025-08-19,HCP0372,REP024,T012,PROD007,Follow-up,Rescheduled,20,New clinical evidence,True,2025-09-12,94
CALL008370,2025-08-17,HCP0252,REP024,T012,PROD018,Planned,Rescheduled,10,Sample follow-up,False,2025-08-31,15
CALL008371,2025-08-22,HCP0336,REP024,T012,PROD008,Ad hoc,Completed,22,Patient affordability,True,2025-09-30,78
CALL008372,2025-08-07,HCP0324,REP024,T012,PROD003,Planned,Completed,21,New clinical evidence,False,2025-09-20,67
CALL008373,2025-08-04,HCP0252,REP024,T012,PROD002,Planned,Completed,13,Conference invite,False,2025-09-05,31
CALL008374,2025-08-31,HCP0444,REP024,T012,PROD008,Planned,Completed,41,New clinical evidence,False,2025-10-06,36
CALL008375,2025-08-09,HCP0252,REP024,T012,PROD018,Planned,Rescheduled,31,Brand reminder,True,2025-09-12,17
CALL008376,2025-08-11,HCP0384,REP024,T012,PROD018,Follow-up,Completed,30,New clinical evidence,False,2025-09-04,46
CALL008377,2025-08-07,HCP0048,REP024,T012,PROD023,Follow-up,Completed,19,New clinical evidence,True,2025-08-24,54
CALL008378,2025-08-26,HCP0432,REP024,T012,PROD002,Ad hoc,Completed,18,Sample follow-up,False,2025-09-30,21
CALL008379,2025-08-07,HCP0432,REP024,T012,PROD002,Ad hoc,Completed,37,Patient affordability,False,2025-09-10,20
CALL008380,2025-08-13,HCP0109,REP025,T001,PROD015,Planned,Completed,18,Sample follow-up,True,2025-09-03,16
CALL008381,2025-08-06,HCP0397,REP025,T001,PROD012,Ad hoc,Completed,7,Conference invite,True,2025-09-12,41
CALL008382,2025-08-02,HCP0049,REP025,T001,PROD002,Follow-up,Rescheduled,42,Sample follow-up,False,2025-08-27,78
CALL008383,2025-08-26,HCP0229,REP025,T001,PROD008,Ad hoc,Completed,23,Conference invite,False,2025-10-10,3
CALL008384,2025-08-07,HCP0361,REP025,T001,PROD002,Ad hoc,Completed,16,New clinical evidence,False,2025-09-12,43
CALL008385,2025-08-29,HCP0097,REP025,T001,PROD016,Planned,Completed,30,Sample follow-up,True,2025-10-04,98
CALL008386,2025-08-27,HCP0373,REP025,T001,PROD016,Ad hoc,Completed,12,Conference invite,True,2025-09-26,42
CALL008387,2025-08-02,HCP0193,REP025,T001,PROD022,Ad hoc,Completed,36,Sample follow-up,True,2025-08-25,39
CALL008388,2025-08-20,HCP0037,REP025,T001,PROD021,Ad hoc,Completed,32,Dose optimization,True,2025-09-09,68
CALL008389,2025-08-28,HCP0337,REP025,T001,PROD002,Ad hoc,Completed,44,Sample follow-up,True,2025-09-11,54
CALL008390,2025-08-02,HCP0061,REP025,T001,PROD019,Planned,Completed,17,New clinical evidence,False,2025-09-08,56
CALL008391,2025-08-28,HCP0349,REP025,T001,PROD010,Planned,Completed,12,Dose optimization,True,2025-10-04,80
CALL008392,2025-08-09,HCP0121,REP025,T001,PROD023,Ad hoc,Completed,27,New clinical evidence,False,2025-09-19,42
CALL008393,2025-08-17,HCP0229,REP025,T001,PROD016,Follow-up,Cancelled,41,New clinical evidence,False,2025-09-23,80
CALL008394,2025-08-18,HCP0181,REP025,T001,PROD022,Ad hoc,Completed,28,Conference invite,True,2025-09-20,18
CALL008395,2025-08-17,HCP0241,REP025,T001,PROD024,Follow-up,Completed,23,Brand reminder,True,2025-09-07,21
CALL008396,2025-08-25,HCP0001,REP025,T001,PROD007,Planned,Completed,31,New clinical evidence,True,2025-09-14,39
CALL008397,2025-08-30,HCP0241,REP025,T001,PROD008,Planned,Completed,13,Sample follow-up,True,2025-10-01,18
CALL008398,2025-08-09,HCP0481,REP025,T001,PROD004,Ad hoc,Completed,42,Brand reminder,False,2025-09-06,66
CALL008399,2025-08-01,HCP0217,REP025,T001,PROD005,Planned,Rescheduled,37,Patient affordability,False,2025-09-11,2
CALL008400,2025-08-08,HCP0457,REP025,T001,PROD003,Planned,Completed,22,Sample follow-up,True,2025-09-04,28
CALL008401,2025-08-08,HCP0169,REP025,T001,PROD002,Ad hoc,Completed,7,Patient affordability,False,2025-08-31,94
CALL008402,2025-08-15,HCP0037,REP025,T001,PROD021,Planned,Completed,28,Conference invite,False,2025-09-29,53
CALL008403,2025-08-17,HCP0133,REP025,T001,PROD002,Ad hoc,Rescheduled,39,Brand reminder,False,2025-09-14,4
CALL008404,2025-08-13,HCP0073,REP025,T001,PROD019,Follow-up,Rescheduled,8,Brand reminder,True,2025-09-09,68
CALL008405,2025-08-25,HCP0337,REP025,T001,PROD018,Planned,Completed,30,Brand reminder,False,2025-09-08,94
CALL008406,2025-08-25,HCP0265,REP025,T001,PROD015,Ad hoc,Completed,9,Patient affordability,False,2025-09-22,21
CALL008407,2025-08-03,HCP0458,REP026,T002,PROD018,Follow-up,Completed,9,Brand reminder,True,2025-08-21,73
CALL008408,2025-08-16,HCP0062,REP026,T002,PROD011,Planned,Completed,41,Conference invite,True,2025-09-30,60
CALL008409,2025-08-15,HCP0494,REP026,T002,PROD002,Ad hoc,Completed,36,Sample follow-up,False,2025-09-26,51
CALL008410,2025-08-05,HCP0326,REP026,T002,PROD002,Ad hoc,Completed,36,Conference invite,False,2025-09-04,40
CALL008411,2025-08-27,HCP0074,REP026,T002,PROD015,Ad hoc,Completed,23,Brand reminder,False,2025-10-01,77
CALL008412,2025-08-10,HCP0398,REP026,T002,PROD002,Planned,Rescheduled,18,Brand reminder,True,2025-08-24,13
CALL008413,2025-08-22,HCP0134,REP026,T002,PROD022,Follow-up,Completed,22,Conference invite,False,2025-09-25,58
CALL008414,2025-08-06,HCP0146,REP026,T002,PROD016,Planned,Completed,33,New clinical evidence,False,2025-08-25,26
CALL008415,2025-08-09,HCP0074,REP026,T002,PROD007,Follow-up,Completed,28,Brand reminder,False,2025-09-11,8
CALL008416,2025-08-14,HCP0194,REP026,T002,PROD016,Ad hoc,Completed,18,New clinical evidence,True,2025-08-31,31
CALL008417,2025-08-14,HCP0398,REP026,T002,PROD002,Planned,Completed,42,Patient affordability,False,2025-09-08,74
CALL008418,2025-08-13,HCP0446,REP026,T002,PROD006,Planned,Completed,33,New clinical evidence,True,2025-09-18,16
CALL008419,2025-08-27,HCP0050,REP026,T002,PROD008,Planned,Completed,16,Brand reminder,True,2025-10-08,93
CALL008420,2025-08-12,HCP0326,REP026,T002,PROD002,Planned,Completed,27,Conference invite,True,2025-08-31,70
CALL008421,2025-08-10,HCP0362,REP026,T002,PROD019,Planned,Rescheduled,20,New clinical evidence,False,2025-09-06,12
CALL008422,2025-08-20,HCP0158,REP026,T002,PROD005,Ad hoc,Completed,6,Brand reminder,False,2025-09-04,80
CALL008423,2025-08-24,HCP0338,REP026,T002,PROD004,Follow-up,Cancelled,10,Patient affordability,False,2025-09-26,30
CALL008424,2025-08-21,HCP0302,REP026,T002,PROD007,Follow-up,Completed,22,Sample follow-up,True,2025-10-03,25
CALL008425,2025-08-24,HCP0086,REP026,T002,PROD013,Ad hoc,Completed,13,Sample follow-up,False,2025-10-04,38
CALL008426,2025-08-09,HCP0122,REP026,T002,PROD022,Ad hoc,Completed,40,Patient affordability,True,2025-09-01,52
CALL008427,2025-08-23,HCP0050,REP026,T002,PROD016,Ad hoc,Rescheduled,39,Dose optimization,True,2025-10-04,90
CALL008428,2025-08-22,HCP0218,REP026,T002,PROD002,Follow-up,Completed,8,Brand reminder,True,2025-09-30,16
CALL008429,2025-08-17,HCP0026,REP026,T002,PROD003,Planned,Completed,11,Dose optimization,True,2025-09-19,3
CALL008430,2025-08-29,HCP0218,REP026,T002,PROD018,Follow-up,Completed,35,Brand reminder,False,2025-10-01,66
CALL008431,2025-08-05,HCP0038,REP026,T002,PROD013,Follow-up,Completed,34,Conference invite,True,2025-08-27,6
CALL008432,2025-08-28,HCP0183,REP027,T003,PROD019,Planned,Completed,45,New clinical evidence,False,2025-09-25,16
CALL008433,2025-08-19,HCP0327,REP027,T003,PROD008,Planned,Completed,8,Dose optimization,False,2025-09-09,75
CALL008434,2025-08-30,HCP0303,REP027,T003,PROD021,Ad hoc,Completed,21,New clinical evidence,False,2025-10-07,7
CALL008435,2025-08-18,HCP0303,REP027,T003,PROD013,Follow-up,Completed,38,Sample follow-up,False,2025-09-20,35
CALL008436,2025-08-11,HCP0099,REP027,T003,PROD011,Ad hoc,Completed,44,Conference invite,False,2025-09-12,46
CALL008437,2025-08-14,HCP0171,REP027,T003,PROD024,Follow-up,Completed,23,Patient affordability,True,2025-09-08,54
CALL008438,2025-08-16,HCP0255,REP027,T003,PROD003,Ad hoc,Rescheduled,33,Brand reminder,True,2025-09-20,48
CALL008439,2025-08-27,HCP0135,REP027,T003,PROD012,Follow-up,Completed,34,Sample follow-up,True,2025-09-21,12
CALL008440,2025-08-13,HCP0063,REP027,T003,PROD002,Planned,Cancelled,40,Dose optimization,False,2025-08-28,51
CALL008441,2025-08-11,HCP0159,REP027,T003,PROD010,Follow-up,Cancelled,26,Dose optimization,False,2025-09-25,9
CALL008442,2025-08-12,HCP0003,REP027,T003,PROD012,Ad hoc,Completed,37,Conference invite,True,2025-09-22,90
CALL008443,2025-08-06,HCP0183,REP027,T003,PROD011,Planned,Completed,18,Patient affordability,True,2025-09-19,2
CALL008444,2025-08-05,HCP0015,REP027,T003,PROD017,Planned,Completed,30,Brand reminder,False,2025-08-30,42
CALL008445,2025-08-04,HCP0411,REP027,T003,PROD016,Planned,Completed,9,Conference invite,False,2025-08-18,91
CALL008446,2025-08-31,HCP0423,REP027,T003,PROD015,Follow-up,Cancelled,34,Patient affordability,True,2025-10-10,15
CALL008447,2025-08-26,HCP0267,REP027,T003,PROD018,Planned,Completed,15,New clinical evidence,False,2025-09-17,61
CALL008448,2025-08-21,HCP0279,REP027,T003,PROD010,Follow-up,Completed,16,New clinical evidence,True,2025-09-30,13
CALL008449,2025-08-14,HCP0087,REP027,T003,PROD009,Ad hoc,Completed,14,Sample follow-up,False,2025-09-15,100
CALL008450,2025-08-06,HCP0411,REP027,T003,PROD008,Planned,Rescheduled,19,Conference invite,False,2025-08-30,31
CALL008451,2025-08-21,HCP0243,REP027,T003,PROD021,Ad hoc,Completed,43,Dose optimization,True,2025-09-17,86
CALL008452,2025-08-13,HCP0495,REP027,T003,PROD017,Ad hoc,Completed,42,New clinical evidence,False,2025-09-03,41
CALL008453,2025-08-14,HCP0243,REP027,T003,PROD013,Follow-up,Completed,32,Conference invite,True,2025-09-16,61
CALL008454,2025-08-30,HCP0495,REP027,T003,PROD017,Follow-up,Completed,5,Patient affordability,True,2025-09-30,18
CALL008455,2025-08-09,HCP0243,REP027,T003,PROD021,Follow-up,Completed,42,Sample follow-up,True,2025-09-04,32
CALL008456,2025-08-03,HCP0255,REP027,T003,PROD011,Ad hoc,Completed,40,Conference invite,False,2025-08-29,65
CALL008457,2025-08-20,HCP0207,REP027,T003,PROD018,Planned,Completed,38,Conference invite,False,2025-10-01,60
CALL008458,2025-08-20,HCP0111,REP027,T003,PROD016,Planned,Rescheduled,37,New clinical evidence,True,2025-10-04,59
CALL008459,2025-08-01,HCP0051,REP027,T003,PROD016,Follow-up,Cancelled,23,Dose optimization,False,2025-08-18,68
CALL008460,2025-08-18,HCP0375,REP027,T003,PROD019,Ad hoc,Completed,20,Dose optimization,True,2025-09-22,58
CALL008461,2025-08-09,HCP0255,REP027,T003,PROD003,Planned,Rescheduled,12,Dose optimization,False,2025-09-02,84
CALL008462,2025-08-04,HCP0027,REP027,T003,PROD001,Planned,Completed,38,Brand reminder,False,2025-09-03,81
CALL008463,2025-08-11,HCP0423,REP027,T003,PROD023,Follow-up,Completed,10,Conference invite,True,2025-09-01,89
CALL008464,2025-08-29,HCP0279,REP027,T003,PROD018,Ad hoc,Completed,20,Brand reminder,True,2025-09-18,97
CALL008465,2025-08-05,HCP0363,REP027,T003,PROD017,Ad hoc,Completed,42,New clinical evidence,True,2025-09-17,60
CALL008466,2025-08-20,HCP0015,REP027,T003,PROD025,Follow-up,Completed,26,Brand reminder,True,2025-10-02,8
CALL008467,2025-08-08,HCP0460,REP028,T004,PROD022,Follow-up,Completed,44,Sample follow-up,False,2025-09-12,9
CALL008468,2025-08-29,HCP0196,REP028,T004,PROD018,Planned,Rescheduled,31,Patient affordability,False,2025-09-23,73
CALL008469,2025-08-23,HCP0292,REP028,T004,PROD023,Ad hoc,Completed,24,Conference invite,False,2025-09-17,10
CALL008470,2025-08-26,HCP0448,REP028,T004,PROD003,Ad hoc,Completed,35,New clinical evidence,True,2025-09-29,69
CALL008471,2025-08-10,HCP0208,REP028,T004,PROD004,Ad hoc,Completed,8,Sample follow-up,True,2025-08-25,57
CALL008472,2025-08-29,HCP0184,REP028,T004,PROD017,Planned,Completed,5,Conference invite,False,2025-10-11,91
CALL008473,2025-08-21,HCP0196,REP028,T004,PROD002,Ad hoc,Rescheduled,32,Sample follow-up,False,2025-09-28,35
CALL008474,2025-08-23,HCP0196,REP028,T004,PROD018,Ad hoc,Completed,41,Brand reminder,True,2025-09-22,69
CALL008475,2025-08-19,HCP0388,REP028,T004,PROD015,Ad hoc,Completed,39,New clinical evidence,True,2025-09-10,23
CALL008476,2025-08-20,HCP0004,REP028,T004,PROD024,Ad hoc,Completed,29,Patient affordability,True,2025-09-07,91
CALL008477,2025-08-12,HCP0376,REP028,T004,PROD024,Follow-up,Completed,26,Sample follow-up,False,2025-09-03,88
CALL008478,2025-08-09,HCP0484,REP028,T004,PROD013,Planned,Completed,19,Patient affordability,True,2025-09-01,70
CALL008479,2025-08-27,HCP0184,REP028,T004,PROD017,Follow-up,Rescheduled,35,New clinical evidence,True,2025-10-09,44
CALL008480,2025-08-28,HCP0136,REP028,T004,PROD016,Ad hoc,Completed,37,Patient affordability,False,2025-10-03,30
CALL008481,2025-08-13,HCP0460,REP028,T004,PROD006,Planned,Completed,17,Sample follow-up,False,2025-09-20,71
CALL008482,2025-08-08,HCP0460,REP028,T004,PROD006,Ad hoc,Completed,30,New clinical evidence,False,2025-09-04,80
CALL008483,2025-08-17,HCP0388,REP028,T004,PROD015,Planned,Completed,34,Brand reminder,True,2025-09-21,16
CALL008484,2025-08-16,HCP0136,REP028,T004,PROD016,Planned,Completed,27,Brand reminder,True,2025-09-18,56
CALL008485,2025-08-21,HCP0484,REP028,T004,PROD005,Planned,Completed,43,Sample follow-up,True,2025-09-04,68
CALL008486,2025-08-09,HCP0256,REP028,T004,PROD010,Ad hoc,Completed,5,Sample follow-up,True,2025-09-17,7
CALL008487,2025-08-18,HCP0040,REP028,T004,PROD025,Ad hoc,Completed,41,Brand reminder,False,2025-09-01,52
CALL008488,2025-08-15,HCP0076,REP028,T004,PROD014,Planned,Completed,37,Brand reminder,True,2025-09-27,45
CALL008489,2025-08-08,HCP0052,REP028,T004,PROD001,Ad hoc,Completed,26,Dose optimization,False,2025-08-29,2
CALL008490,2025-08-05,HCP0137,REP029,T005,PROD002,Planned,Completed,11,Dose optimization,True,2025-08-29,72
CALL008491,2025-08-20,HCP0065,REP029,T005,PROD010,Follow-up,Completed,25,Conference invite,False,2025-09-16,9
